Match_ID,GameMode
7274822810,15
7274696611,22
7274573389,22
7273537287,22
7273452250,22
7273317491,15
7273249911,15
7273213355,15
7272949725,22
7272888698,22
7272836874,23
7272789886,15
7272214061,15
7272186364,15
7272122263,22
7272117392,22
7272041857,2
7272030413,15
7271851182,22
7271783858,22
7271702219,22
7271620949,15
7271469030,15
7271434776,15
7271404384,15
7270610263,22
7270558342,15
7270533638,15
7270529051,15
7270497450,15
7269217785,22
7269152335,22
7269105750,22
7269055062,15
7269016961,15
7268982208,15
7268928186,15
7267882511,22
7267829629,22
7267779454,22
7267586043,15
7267560000,15
7267519513,15
7266615017,2
7266492761,22
7266454413,15
7266430845,15
7266395511,15
7266368317,15
7266203548,22
7266127839,22
7265066260,22
7264913973,22
7264610386,23
7263837302,2
7263435054,15
7263380600,15
7263267772,15
7263237456,15
7263214034,15
7263066224,15
7262499796,15
7262456544,22
7262398850,2
7262396102,2
7262328315,2
7262214096,2
7262139561,2
7262048612,15
7262005988,15
7261468700,22
7260986428,22
7260165209,15
7260129702,15
7260086572,22
7260035107,15
7260015173,15
7260004587,15
7259953586,22
7259921207,22
7259502827,22
7259437532,22
7258904678,15
7258873689,15
7258807885,22
7258609629,22
7258253849,22
7258188123,22
7258109430,2
7257588541,22
7257516886,22
7256882581,2
7256821119,2
7255590108,2
7255528144,22
7253942197,22
7253849431,22
7253507189,22
7252510378,22
7252456614,22
7252401453,15
7252397293,15
7252320774,22
7252044391,22
7251945968,22
7251886027,22
7251849338,15
7251508384,15
7251492417,15
7251452513,22
7251251025,22
7251117908,15
7250749003,15
7250555532,15
7250530962,15
7250040895,22
7250002970,22
7249969256,15
7249839630,22
7249690526,15
7249604649,22
7249539183,15
7249496466,22
7249367665,22
7249241236,22
7249189611,22
7249164216,15
7249117113,15
7248827277,15
7248784521,22
7248745759,22
7248705450,15
7248569619,22
7248531779,15
7248296832,15
7248275573,15
7248267793,15
7248226563,15
7247488255,22
7247443572,22
7247288748,15
7246996356,15
7246967445,15
7246919952,15
7246802964,22
7246686188,15
7246669582,15
7246632851,22
7246628950,22
7246053328,22
7244901316,22
7244838649,22
7244793597,15
7241874467,22
7241819393,22
7240642044,22
7240607666,22
7240572033,22
7240506040,22
7239234300,22
7238639721,15
7238633584,15
7237964708,22
7237925766,22
7236622252,22
7236571610,22
7236531669,22
7236487257,22
